x_value, y_value, bmaj_value, bmin_value,pa_value, longitude, latidude, flux_value, flux_error, peak_value, peak_error
2.7395626376001068 , -0.7662817789584659 , 0.07492617442682414 , 0.05171426139518101 , 119.74271651449959 , 0.004556072482289867 , 0.0033644056161447793 , 6.651239369086535e-05 , 1.391496435065543e-05 , 4.2735656021916386e-05 , 5.844925077819453e-06
2.7395656779533075 , -0.7662931973424748 , 0.05455947046052762 , 0.05153123233431718 , 155.78183724746833 , 0.0009291193361153321 , 0.0009997846654462548 , 0.0001529256959303424 , 1.0882522873342847e-05 , 0.00013541646449892334 , 5.786313471283195e-06
2.7396186122636412 , -0.7661296876877238 , 1080.4301628594658 , 557.6105681637653 , 111.96978801582772 , 0.05493587847240544 , 0.035230730799188356 , 4583.586218812154 , 0.5793614983239169 , 1.8941283334497873e-05 , 2.3941623933999626e-09
2.7395751146620615 , -0.7662604191769447 , 0.09386761015398093 , 0.04726483086515604 , 159.24397884667377 , 0.0047319477328281 , 0.009786656735148114 , 0.00010510475384310937 , 3.213462219678765e-05 , 5.897937299675672e-05 , 1.1980351916817428e-05
2.7395312817751627 , -0.7662588874337114 , 0.06308083414348223 , 0.05108630317367164 , 41.03850870781781 , 0.0021064384326806933 , 0.00221844768522605 , 8.273102408575225e-05 , 1.1460136506810466e-05 , 6.391431730578538e-05 , 5.521298837741676e-06
2.739530361996939 , -0.7662646224454609 , 0.09762629661803938 , 0.04295285060415806 , 178.30395034831758 , 0.0012691565900526097 , 0.0053319501788700275 , 5.3095782940830616e-05 , 7.793968801104101e-06 , 3.152338923174717e-05 , 2.9716910026876815e-06
2.739532698131449 , -0.7662665846885925 , 0.08844549386596551 , 0.039450890258469734 , 158.97625427111106 , 0.0048349117797910025 , 0.010882526467246849 , 3.756332494403159e-05 , 1.3764303207897714e-05 , 2.6801751376724365e-05 , 5.90204371800384e-06
2.7395374431495085 , -0.7662689578287498 , 0.054813603097139244 , 0.05128710611849155 , 126.18530013445078 , 0.007125968866186903 , 0.006854347379955172 , 1.575831243941708e-05 , 8.116917823090168e-06 , 1.3955481962598592e-05 , 4.315413739551018e-06
2.7395329959512287 , -0.7662689413112931 , 0.06636983522932387 , 0.0479188535105916 , 171.79469075781662 , 0.0009894153661032668 , 0.0017689080638986323 , 5.698233889030817e-05 , 5.062767010657503e-06 , 4.460615446789377e-05 , 2.44367323125495e-06
2.7395312058574777 , -0.7662702110586237 , 0.06305633591810957 , 0.05715337075770434 , 55.81779522217034 , 0.003165833924456723 , 0.0029658324887364236 , 4.2157346300028465e-05 , 7.773606336091702e-06 , 2.9122882170468046e-05 , 3.476485307553432e-06
2.7395259482042476 , -0.7662683036250916 , 0.058444439913986596 , 0.03136335609959732 , 9.662720617266224 , 0.0019423836830321495 , 0.006210028262736789 , 1.8328490625027548e-05 , 6.851419944563372e-06 , 2.4893882292154945e-05 , 4.416775797592659e-06
2.7395315439534214 , -0.766267074338316 , 0.07175848086893082 , 0.046928103301246166 , 13.658221761958043 , 0.006016458163274505 , 0.011727540578777111 , 2.3468696154959914e-05 , 1.237417855959162e-05 , 1.7350595757535137e-05 , 5.699328720682222e-06
2.739521008808024 , -0.7662690796173633 , 0.058992202710495996 , 0.03964110744057586 , 32.806476943274305 , 0.0032293842576540735 , 0.004286615767546542 , 2.2464207475910384e-05 , 6.51537159561066e-06 , 2.39156613018652e-05 , 3.812245473490195e-06
